Page score,Page trust score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
1,3,Introducing Zendesk Explore: your new home for actionable customer data | Zendesk,https://www.zendesk.com/blog/zendesk-explore-your-new-home-for-actionable-customer-data/,https://www.zendesk.com.br/,Português,20,126,false,true,false,false,false,false,2017-06-04,2017-10-04,false,false
1,3,Customer Service Terms Everyone Should Know | Zendesk,https://www.zendesk.com/blog/customer-service-terms-everyone-know/,https://www.zendesk.com.br/,Português,19,124,false,true,false,false,false,false,2017-06-18,2017-12-06,false,false
1,3,How efficient customer service affects your bottom line | Zendesk,https://www.zendesk.com/blog/efficient-customer-service-affects-bottom-line/,https://www.zendesk.com.br/,Português,22,124,false,true,false,false,false,false,2017-05-30,2017-12-03,false,false
1,3,Page not found | Zendesk,https://www.zendesk.com/blog/zenbackup-app/,https://www.zendesk.com.br/,Português,20,97,false,true,false,false,false,false,2017-10-04,2017-10-04,false,false
1,3,"New addresses, new community initiatives | Zendesk",https://www.zendesk.com/blog/new-addresses-new-community-initiatives/,https://www.zendesk.com.br/,Português,21,124,false,true,false,false,false,false,2017-04-23,2017-11-11,false,false
1,3,Community Tip: Include end-user browser information via Help Center | Zendesk,https://www.zendesk.com/blog/community-tip-browser-info/,https://www.zendesk.com.br/,Português,19,125,false,true,false,false,false,false,2017-06-10,2017-11-11,false,false
1,3,Tip of the week: Adding Help Center to your mobile app using the Zendesk Mobile SDK,https://www.zendesk.com/blog/totw-mobile-sdk-tutorial-part-2-adding-help-center/,https://www.zendesk.com.br/,Português,19,120,false,true,false,false,false,false,2017-06-18,2017-11-18,false,false
1,3,Responsible Disclosure Policy | Zendesk,https://www.zendesk.com/company/policies-procedures/responsible-disclosure-policy/,https://www.zendesk.com.br/,Português,23,103,false,true,false,false,false,false,2017-06-10,2017-10-28,false,true
1,3,Responsible Disclosure Policy | Zendesk,https://www.zendesk.com/company/policies-procedures/responsible-disclosure-policy/,https://www.zendesk.com.br/company/policies-procedures/responsible-disclosure-policy/,Português,25,104,false,true,false,false,false,false,2017-10-28,2017-10-28,false,false
1,0,A página que você está procurando não existe – Central de Suporte | 120mm,http://support.120mmsm.com/entries/59669287-Cheap-SketchBook-Designer-2012-Mac,https://www.zendesk.com.br/help-center/,Powered by Zendesk,1,6,false,true,false,false,false,false,2016-12-03,2017-10-20,false,false
1,0,A página que você está procurando não existe – Central de Suporte | 120mm,http://support.120mmsm.com/entries/60286088-Buy-Nolvadex-Online-India,https://www.zendesk.com.br/help-center/,Powered by Zendesk,1,6,false,true,false,false,false,false,2016-10-29,2017-11-06,false,false
1,0,TrioXWeb - Inteligência em Software e Marketing,http://trioxweb.com.br/,https://www.zendesk.com.br/?from=trioxweb.com,,24,29,false,false,false,false,true,false,2017-11-04,2017-11-04,false,false
1,3,Super Points – Atendimento,https://atendimento.rakuten.com.br/hc/pt-br/articles/201814495-Super-Points,https://www.zendesk.com.br/help-center/,Powered by Zendesk,1,6,false,true,false,false,false,false,2017-11-12,2017-11-12,true,false
1,2,Atendimento,http://atendimento.rakuten.com.br/hc/pt-br,https://www.zendesk.com.br/help-center/,Powered by Zendesk,3,17,false,true,false,false,false,false,2017-07-07,2017-11-22,false,true
1,3,Não consigo ver nenhum conteúdo na minha Smart TV LG® – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/213513428-N%C3%A3o-consigo-ver-nenhum-conte%C3%BAdo-na-minha-Smart-TV-LG-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,26,false,true,false,false,false,false,2017-10-22,2017-11-07,false,false
1,3,Posso aproveitar FOX em todos os meus dispositivos com a mesma conta? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/203101714-Posso-aproveitar-FOX-em-todos-os-meus-dispositivos-com-a-mesma-conta-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,24,false,true,false,false,false,false,2017-09-28,2017-10-27,false,false
1,3,No seu Console Xbox One® – Ajuda FOX,https://help.foxplay.com/hc/pt-br/sections/200913370-No-seu-Console-Xbox-One-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,22,false,true,false,false,false,false,2017-10-27,2017-10-27,false,false
1,3,Como posso gerenciar as minhas opções para notificações por e-mail? – Ajuda FOX,https://help.foxplay.com/hc/pt-br/articles/204987544-Como-posso-gerenciar-as-minhas-op%C3%A7%C3%B5es-para-notifica%C3%A7%C3%B5es-por-e-mail-,https://www.zendesk.com.br/help-center/,Powered by Zendesk,4,26,false,true,false,false,false,false,2017-11-04,2017-11-04,false,false
