month+year first conv date;day first conv date;Week first conv date;month first conv date;year first conv date;first conversion date;origem;email domain analysis;Conversões;Eventos (Últimos 100)
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-webinar-treasy / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lincoln-murphy-customer-success
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lincoln-murphy-customer-success
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;7;IntegracaoExact / IntegracaoExact / site-materiais-infografico-gestao-de-pessoas / site-materiais-infografico-gestao-de-pessoas / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Busca Paga;1;5;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / lp-ad-atendimento-online
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Social | LinkedIn;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Display;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Desconhecido;1;7;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / solicitar-contato-popup / mini-form-contato-footer / site-contato-footer
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;4;IntegracaoExact / IntegracaoExact / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;0;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;3;lp-webinar-treasy / lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;4;IntegracaoExact / IntegracaoExact / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;kit-planejamento-treasy / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;6;checklist-de-atendimento-ao-cliente / lp-fidelizar-clientes-e-melhorar-sua-empresa / como-melhorar-a-qualidade-no-atendimento-ao-cliente / IntegracaoExact / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;9;lp-jornada-do-cliente-agendor / lp-cxtrends-2017 / lincoln-murphy-customer-success / lp-cxtrends-2017 / IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;6;IntegracaoExact / IntegracaoExact / typage-planilha-atendimento-b / planilha-de-atendimento-ao-cliente / lp-manual-rapido-nps / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Social | LinkedIn;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Busca Paga;1;4;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-modal-cotacao-ocean
01/12/2017;12;50;12;2017;12/12/2017;Tráfego Direto;1;1;lp-manual-rapido-nps
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lincoln-murphy-customer-success
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;6;lp-jornada-do-cliente-agendor / lp-cxtrends-2017 / lp-cxtrends-2017 / lp-cxtrends-2017 / lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Social | LinkedIn;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;4;lp-jornada-do-cliente-agendor / lp-jornada-do-cliente-agendor / lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;kit-planejamento-treasy / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;3;lp-cxtrends-2017 / lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;5;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;5;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Busca Orgânica;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;lp-cxtrends-2017 / lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Outbound;1;1;IntegracaoExact
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lincoln-murphy-customer-success / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;4;lp-webinar-treasy / lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-planilha-cadastro-de-clientes / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-cxtrends-2017 / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Desconhecido;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;6;IntegracaoExact / lincoln-murphy-customer-success / IntegracaoExact / IntegracaoExact / kit-planejamento-treasy / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;5;IntegracaoExact / IntegracaoExact / lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;kit-planejamento-treasy / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;kit-planejamento-treasy / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;3;lp-fidelizar-clientes-e-melhorar-sua-empresa / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;lp-cxtrends-2017 / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-jornada-do-cliente-agendor / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;2;lp-cxtrends-2017 / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;3;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Outbound;1;2;IntegracaoExact / IntegracaoExact
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;2;kit-planejamento-treasy / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;1;kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Social | Facebook;0;1;planilha-de-atendimento-ao-cliente
01/12/2017;12;50;12;2017;12/12/2017;Email;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;0;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;0;27;kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy / kit-planejamento-treasy
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;2;IntegracaoExact / lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Comarketing;1;1;lp-cxtrends-2017
01/12/2017;12;50;12;2017;12/12/2017;Email;1;9;IntegracaoExact / IntegracaoExact / IntegracaoExact / IntegracaoExact / form-trial-experimente-o-octadesk / lincoln-murphy-customer-success / lincoln-murphy-customer-success / lp-jornada-do-cliente-agendor / lp-cxtrends-2017
